bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,dirty_01,dirty_01,dirty_01,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,dirty_01,dirty_01,dirty_01,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,dirty_01,dirty_01,dirty_01,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass
bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass,bg_grass
