asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01
asphalt_01,@@,@@,@@,@@,@@,@@,@@,@@,@@,@@,@@,@@,asphalt_01,@,@,@,window_01_close,@,@,@,@,asphalt_01,@@,@@,@@,@@,@@,@@,asphalt_01
asphalt_01,@@,house_computer,house_bench,house_fridge,house_fridge,store_sale_01,store_sale_01,store_sale_01,store_sale_01,store_sale_01,store_sale_01,@@,asphalt_01,@,misc_barrel,,,,crate,misc_chainwheel_left_right,@,asphalt_01,@@,house_library,@@,lab_cupboard_01,medical_cupboard_01,@@,asphalt_01
asphalt_01,@@,house_table,,,,,,,,,,@@,asphalt_01,@,misc_barrel,,,,factory_industrial_part_left_02,misc_chainwheel_left_right,@,asphalt_01,wall_glass_01,house_bench,@@,,house_bed,window_02_close,asphalt_01
asphalt_01,@@,medical_cupboard_01,,,,store_sale_02,store_sale_02,,store_sale_02,store_sale_02,store_sale_02,@@,asphalt_01,@,@,door_02_close,@,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,@,asphalt_01,wall_glass_01,house_bench,@@,,house_computer,@@,asphalt_01
asphalt_01,@@,house_library,,,,store_sale_02,store_sale_02,,,,,@@,asphalt_01,road_curve_top_01,,,,misc_barrel,misc_oil_pump_01,misc_oil_pump_02,road_curve_bottom_01,asphalt_01,door_02_close,,@@,door_02_close,@@,@@,asphalt_01
asphalt_01,@@,house_shink,,,,,,,crate,crate,crate,@@,asphalt_01,road_sewer_left_01,bg,bg,bg,bg,bg,bg,road_sewer_right_01,asphalt_01,@@,,,,house_shink,@@,asphalt_01
asphalt_01,@@,@@,door_02_close,@@,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,@@,asphalt_01,road_curve_left_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_curve_right_01,asphalt_01,@@,wall_glass_01,wall_glass_01,wall_glass_01,@@,@@,asphalt_01
asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01
asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01
asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01
asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,@@,wall_glass_01,door_02_close,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,@@,asphalt_01
asphalt_01,garden_grass_1,garden_dirty_2,bg_grass,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_window_01_close,wooden_wall_01,wooden_wall_01,garden_grass_3,bg_grass,wall_glass_01,,,,,,,,,,,,,,house_bench,,wall_glass_01,asphalt_01
asphalt_01,garden_tall_grass,garden_dirty_2,garden_grass_3,wooden_wall_01,house_library,,,,wooden_wall_01,bg_grass,bg_grass,wall_glass_01,house_bench,house_table,house_bench,house_table,,house_table,house_bench,,,,,,,house_table,,wall_glass_01,asphalt_01
asphalt_01,wooden_wall_01,wooden_door_01_close,wooden_wall_01,wooden_wall_01,store_sale_02,,crate,crate,wooden_wall_01,bg_grass,garden_grass_3,@@,@@,@@,@@,@@,@@,@@,@@,@@,window_02_open,@@,store_sale_01,,,,,wall_glass_01,asphalt_01
asphalt_01,wooden_wall_01,,bg,,,,crate,crate,wooden_wall_01,bg_grass,bg_grass,outside_metal_fence_1,misc_barrel,factory_industrial_part_left_02,,crate,crate,@@,house_stove,house_shink,house_cupboard_01,@@,store_sale_01,,,house_table,house_bench,wall_glass_01,asphalt_01
asphalt_01,wooden_wall_01,crate,,crate,crate,,,military_crate,wooden_wall_01,garden_tall_grass,bg_grass,outside_metal_door_01_open,,,,,,door_02_close,,,,door_02_close,,,,,,wall_glass_01,asphalt_01
asphalt_01,wooden_wall_01,wooden_wall_01,wooden_window_01_close,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_window_01_close,wooden_wall_01,wooden_wall_01,garden_grass_1,bg_grass,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,@@,@@,@@,@@,@@,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,wall_glass_01,@@,asphalt_01
asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01,asphalt_01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
